Attrition,Business Travel,Department,Education Field,Employee Number,Gender,Job Role,Marital Status,Over Time,Training Times Last Year,Age,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
0,Travel_Frequently,R&D,Life Sciences,1594,Male,Laboratory Technician,Married,1,3,36,1302,6,Master's Degree,1,1,80,4,2,1,5562,19711,3,13,3,4,80,1,9,3,3,2,0,2
0,Travel_Frequently,R&D,Medical,1606,Male,Healthcare Representative,Married,1,3,50,1234,20,Doctoral Degree,1,2,41,3,4,3,11245,20689,2,15,3,3,80,1,32,3,30,8,12,13
0,Travel_Frequently,R&D,Life Sciences,1547,Male,Healthcare Representative,Married,1,3,42,288,2,Bachelor's Degree,1,4,40,3,3,4,10124,18611,2,14,3,3,80,1,24,1,20,8,13,9
0,Travel_Frequently,R&D,Life Sciences,2049,Male,Healthcare Representative,Married,1,2,35,1199,18,Master's Degree,1,3,80,3,2,3,5689,24594,1,14,3,4,80,2,10,4,10,2,0,2
0,Travel_Frequently,R&D,Medical,1704,Male,Research Scientist,Single,1,2,35,146,2,Master's Degree,1,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,4,5,4,1,4
0,Travel_Frequently,R&D,Medical,1496,Male,Manufacturing Director,Single,1,2,44,1193,2,High School,1,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2
0,Travel_Frequently,R&D,Medical,1539,Male,Research Director,Single,1,2,50,333,22,Doctoral Degree,1,3,88,1,4,4,14411,24450,1,13,3,4,80,0,32,3,32,6,13,9
0,Travel_Frequently,R&D,Life Sciences,1753,Male,Healthcare Representative,Single,1,5,29,461,1,Bachelor's Degree,1,4,70,4,2,3,6294,23060,8,12,3,4,80,0,10,4,3,2,0,2
0,Travel_Frequently,Sales,Life Sciences,1927,Male,Sales Executive,Married,1,2,28,783,1,Associates Degree,1,3,42,2,2,4,6834,19255,1,12,3,3,80,1,7,3,7,7,0,7
0,Travel_Rarely,HR,Human Resources,1973,Male,Manager,Married,1,0,55,189,26,Master's Degree,1,3,71,4,5,2,19636,25811,4,18,3,1,80,1,35,3,10,9,1,4
0,Travel_Rarely,R&D,Medical,1460,Male,Healthcare Representative,Divorced,1,2,45,1038,20,Bachelor's Degree,1,2,95,1,3,1,10851,19863,2,18,3,2,80,1,24,3,7,7,0,7
0,Travel_Rarely,R&D,Medical,1789,Male,Research Director,Divorced,1,3,46,734,2,Master's Degree,1,3,46,3,5,4,19328,14218,7,17,3,3,80,1,24,3,2,1,2,2
0,Travel_Rarely,R&D,Life Sciences,1998,Male,Research Scientist,Divorced,1,3,42,557,18,Master's Degree,1,4,35,3,2,1,5410,11189,6,17,3,3,80,1,9,2,4,3,1,2
0,Travel_Rarely,R&D,Other,1992,Male,Laboratory Technician,Divorced,1,2,25,977,2,High School,1,4,57,3,1,3,3977,7298,6,19,3,3,80,1,7,2,2,2,0,2
0,Travel_Rarely,R&D,Medical,1448,Male,Research Scientist,Married,1,5,41,1283,5,Doctoral Degree,1,2,90,4,1,3,2127,5561,2,12,3,1,80,0,7,2,4,2,0,3
0,Travel_Rarely,R&D,Life Sciences,1501,Male,Healthcare Representative,Married,1,2,55,1229,4,Master's Degree,1,4,30,3,2,3,4035,16143,0,16,3,2,80,0,4,3,3,2,1,2
0,Travel_Rarely,R&D,Medical,1766,Male,Healthcare Representative,Married,1,2,38,833,18,Bachelor's Degree,1,2,60,1,2,4,5811,24539,3,16,3,3,80,1,15,3,1,0,1,0
0,Travel_Rarely,R&D,Life Sciences,1549,Male,Laboratory Technician,Married,1,3,33,589,28,Master's Degree,1,2,79,3,2,3,5207,22949,1,12,3,2,80,1,15,3,15,14,5,7
0,Travel_Rarely,R&D,Other,2053,Male,Laboratory Technician,Married,1,2,29,1378,13,Associates Degree,1,4,46,2,2,2,4025,23679,4,13,3,1,80,1,10,3,4,3,0,3
0,Travel_Rarely,R&D,Life Sciences,1790,Male,Healthcare Representative,Married,1,1,36,1383,10,Bachelor's Degree,1,4,90,3,3,1,8321,25949,7,13,3,4,80,1,15,3,12,8,5,7
0,Travel_Rarely,R&D,Medical,2003,Male,Laboratory Technician,Married,1,3,35,1490,11,Master's Degree,1,4,43,3,1,3,2660,20232,7,11,3,3,80,1,5,3,2,2,2,2
0,Travel_Rarely,R&D,Technical Degree,1465,Male,Manufacturing Director,Married,1,4,45,1448,29,Bachelor's Degree,1,4,55,3,3,4,9380,14720,4,18,3,4,80,2,10,4,3,1,1,2
0,Travel_Rarely,R&D,Medical,1755,Male,Research Scientist,Married,1,3,34,181,2,Master's Degree,1,4,97,4,1,4,2932,5586,0,14,3,1,80,3,6,3,5,0,1,2
0,Travel_Rarely,R&D,Medical,1586,Male,Laboratory Technician,Single,1,3,29,1370,3,High School,1,2,87,3,1,1,4723,16213,1,18,3,4,80,0,10,3,10,9,1,5
0,Travel_Rarely,R&D,Medical,2020,Male,Research Scientist,Single,1,2,44,1037,1,Bachelor's Degree,1,2,42,3,1,4,2436,13422,6,12,3,3,80,0,6,3,4,3,1,2
0,Travel_Rarely,R&D,Life Sciences,1515,Male,Healthcare Representative,Single,1,6,33,516,8,Doctoral Degree,1,4,69,3,2,3,6388,22049,2,17,3,1,80,0,14,3,0,0,0,0
0,Travel_Rarely,Sales,Medical,1669,Male,Sales Executive,Divorced,1,3,29,991,5,Bachelor's Degree,1,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,2,10,0,0,9
0,Travel_Rarely,Sales,Life Sciences,1732,Male,Sales Executive,Divorced,1,5,46,1277,2,Bachelor's Degree,1,3,74,3,3,4,10368,5596,4,12,3,2,80,1,13,2,10,6,0,3
0,Travel_Rarely,Sales,Marketing,1943,Male,Sales Executive,Divorced,1,4,42,419,12,Master's Degree,1,2,77,3,2,1,5087,2900,3,12,3,3,80,2,14,3,0,0,0,0
0,Travel_Rarely,Sales,Technical Degree,1535,Male,Sales Executive,Married,1,3,34,971,1,Bachelor's Degree,1,4,64,2,3,4,7083,12288,1,14,3,4,80,0,10,3,10,9,8,6
0,Travel_Rarely,Sales,Marketing,1591,Male,Manager,Married,1,2,50,264,9,Bachelor's Degree,1,3,59,3,5,1,19331,19519,4,16,3,3,80,1,27,3,1,0,0,0
0,Travel_Rarely,Sales,Medical,1706,Male,Sales Executive,Married,1,3,43,1179,2,Bachelor's Degree,1,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,10,9,8,8
0,Travel_Rarely,Sales,Life Sciences,1882,Male,Sales Executive,Married,1,3,34,1480,4,Bachelor's Degree,1,3,64,3,3,4,9713,24444,2,13,3,4,80,3,9,3,5,3,1,0
0,Travel_Rarely,Sales,Medical,2021,Male,Sales Representative,Single,1,6,21,501,5,High School,1,3,58,3,1,1,2380,25479,1,11,3,4,80,0,2,3,2,2,1,2
0,Travel_Rarely,Sales,Life Sciences,1678,Male,Sales Executive,Single,1,2,41,1206,23,Associates Degree,1,4,80,3,3,3,7082,11591,3,16,3,4,80,0,21,3,2,0,0,2
0,0n-Travel,R&D,Medical,1979,Female,Research Director,Married,0,2,31,697,10,Bachelor's Degree,1,3,40,3,3,3,11031,26862,4,20,4,3,80,1,13,4,11,7,4,8
0,0n-Travel,Sales,Life Sciences,1845,Female,Sales Executive,Married,0,3,45,589,2,Master's Degree,1,3,67,3,2,3,5154,19665,4,22,4,2,80,2,10,4,8,7,5,7
0,Travel_Frequently,R&D,Medical,1520,Female,Manager,Divorced,0,2,54,1050,11,Master's Degree,1,2,87,3,4,4,16032,24456,3,20,4,1,80,1,26,3,14,9,1,12
0,Travel_Frequently,R&D,Medical,1675,Female,Laboratory Technician,Single,0,3,38,148,2,Bachelor's Degree,1,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,4,3,3,3
0,Travel_Frequently,R&D,Technical Degree,1736,Female,Manufacturing Director,Single,0,3,31,163,24,High School,1,4,30,3,2,4,5238,6670,2,20,4,4,80,0,9,2,5,4,1,4
0,Travel_Rarely,HR,Life Sciences,1744,Female,Human Resources,Married,0,2,45,176,4,Bachelor's Degree,1,3,56,1,3,3,9756,6595,4,21,4,3,80,2,9,4,5,0,0,3
0,Travel_Rarely,R&D,Medical,1622,Female,Manufacturing Director,Divorced,0,5,28,580,27,Bachelor's Degree,1,2,39,1,2,1,4877,20460,0,21,4,2,80,1,6,2,5,3,0,0
0,Travel_Rarely,R&D,Life Sciences,1581,Female,Research Scientist,Married,0,5,26,474,3,Bachelor's Degree,1,1,89,3,1,4,2061,11133,1,21,4,1,80,0,1,3,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,2034,Female,Manufacturing Director,Married,0,3,41,582,28,Master's Degree,1,1,60,2,4,2,13570,5640,0,23,4,3,80,1,21,3,20,7,0,10
0,Travel_Rarely,R&D,Life Sciences,1441,Female,Research Scientist,Married,0,3,56,1255,1,Associates Degree,1,1,90,3,1,1,2066,10494,2,22,4,4,80,1,5,4,3,2,1,0
0,Travel_Rarely,R&D,Medical,1665,Female,Manager,Married,0,6,54,584,22,Doctoral Degree,1,2,91,3,4,3,17426,18685,3,25,4,3,80,1,36,3,10,8,4,7
0,Travel_Rarely,R&D,Medical,1509,Female,Laboratory Technician,Married,0,3,49,271,3,Associates Degree,1,3,43,2,2,1,4789,23070,4,25,4,1,80,1,10,3,3,2,1,2
0,Travel_Rarely,R&D,Medical,1834,Female,Research Scientist,Married,0,3,28,1217,1,Bachelor's Degree,1,3,67,3,1,1,3591,12719,1,25,4,3,80,1,3,3,3,2,1,2
0,Travel_Rarely,Sales,Medical,1864,Female,Sales Representative,Married,0,5,27,728,23,High School,1,2,36,2,2,3,3540,7018,1,21,4,4,80,1,9,3,9,8,5,8
0,Travel_Rarely,Sales,Marketing,1909,Female,Sales Executive,Married,0,3,41,337,8,Bachelor's Degree,1,3,54,3,2,1,4393,26841,5,21,4,3,80,1,14,3,5,4,1,4
0,Travel_Rarely,Sales,Life Sciences,1554,Female,Sales Representative,Married,0,5,35,1402,28,Master's Degree,1,2,98,2,1,3,2430,26204,0,23,4,1,80,2,6,3,5,3,4,2
0,Travel_Rarely,Sales,Marketing,2035,Female,Sales Executive,Married,0,2,34,704,28,Bachelor's Degree,1,4,95,2,2,1,6712,8978,1,21,4,4,80,2,8,3,8,7,1,7
0,0n-Travel,R&D,Life Sciences,2026,Male,Healthcare Representative,Divorced,0,2,56,667,1,Master's Degree,1,3,57,3,2,3,6306,26236,1,21,4,1,80,1,13,2,13,12,1,9
0,0n-Travel,R&D,Life Sciences,1949,Male,Laboratory Technician,Married,0,3,36,1351,9,Master's Degree,1,1,66,4,1,2,2810,9238,1,22,4,2,80,0,5,3,5,4,0,2
0,0n-Travel,R&D,Life Sciences,1712,Male,Healthcare Representative,Married,0,3,45,1238,1,High School,1,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,2,23,15,14,4
0,0n-Travel,R&D,Technical Degree,1854,Male,Research Scientist,Married,0,1,42,355,10,Master's Degree,1,4,38,3,1,4,2936,6161,3,22,4,2,80,2,10,2,6,3,3,3
0,0n-Travel,R&D,Medical,1693,Male,Laboratory Technician,Single,0,5,26,786,7,Bachelor's Degree,1,4,76,3,1,4,2570,11925,1,20,4,3,80,0,7,3,7,7,5,7
0,0n-Travel,Sales,Medical,1824,Male,Manager,Divorced,0,0,58,350,2,Bachelor's Degree,1,2,52,3,4,2,16291,22577,4,22,4,4,80,1,37,2,16,9,14,14
0,0n-Travel,Sales,Marketing,2036,Male,Sales Executive,Divorced,0,4,36,301,15,Master's Degree,1,4,88,1,2,1,5406,10436,1,24,4,1,80,1,15,2,15,12,11,11
0,Travel_Frequently,HR,Human Resources,1890,Male,Human Resources,Single,0,2,36,1213,2,High School,1,2,94,2,2,4,3886,4223,1,21,4,4,80,0,10,2,10,1,0,8
0,Travel_Frequently,R&D,Life Sciences,1970,Male,Healthcare Representative,Divorced,0,2,33,1303,7,Associates Degree,1,4,36,3,2,3,5968,18079,1,20,4,3,80,3,9,3,9,7,2,8
0,Travel_Frequently,R&D,Life Sciences,1956,Male,Research Scientist,Married,0,6,31,1125,1,Bachelor's Degree,1,4,48,1,2,1,5003,5771,1,21,4,2,80,0,10,3,10,8,8,7
0,Travel_Frequently,R&D,Medical,1644,Male,Manager,Married,0,3,48,365,4,Doctoral Degree,1,3,89,2,4,4,15202,5602,2,25,4,2,80,1,23,3,2,2,2,2
0,Travel_Frequently,Sales,Life Sciences,1849,Male,Sales Executive,Married,0,5,43,1422,2,Master's Degree,1,1,92,3,2,4,5675,19246,1,20,4,3,80,1,7,3,7,7,7,7
0,Travel_Rarely,HR,Life Sciences,1499,Male,Human Resources,Divorced,0,3,30,330,1,Bachelor's Degree,1,3,46,3,1,3,2064,15428,0,21,4,1,80,1,6,4,5,3,1,3
0,Travel_Rarely,R&D,Medical,1697,Male,Healthcare Representative,Divorced,0,2,60,370,1,Master's Degree,1,3,92,1,3,4,10883,20467,3,20,4,3,80,1,19,4,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,1664,Male,Healthcare Representative,Divorced,0,3,36,1040,3,Associates Degree,1,4,79,4,2,1,6842,26308,6,20,4,1,80,1,13,3,5,4,0,4
0,Travel_Rarely,R&D,Life Sciences,1772,Male,Laboratory Technician,Divorced,0,2,41,548,9,Master's Degree,1,3,94,3,1,1,2289,20520,1,20,4,2,80,2,5,3,5,3,0,4
0,Travel_Rarely,R&D,Medical,1768,Male,Laboratory Technician,Divorced,0,6,42,855,12,Bachelor's Degree,1,2,57,3,1,2,2766,8952,8,22,4,2,80,3,7,2,5,3,0,4
0,Travel_Rarely,R&D,Medical,1654,Male,Manufacturing Director,Married,0,3,39,492,12,Bachelor's Degree,1,4,66,3,2,2,5295,7693,4,21,4,3,80,0,7,3,5,4,1,0
0,Travel_Rarely,R&D,Medical,1936,Male,Manufacturing Director,Married,0,3,39,867,9,Associates Degree,1,1,87,3,2,1,5151,12315,1,25,4,4,80,1,10,3,10,0,7,9
0,Travel_Rarely,R&D,Technical Degree,1873,Male,Research Scientist,Married,0,2,55,836,2,Master's Degree,1,4,98,2,1,4,2662,7975,8,20,4,2,80,1,19,4,5,2,0,4
0,Travel_Rarely,R&D,Life Sciences,1483,Male,Research Scientist,Married,0,2,57,405,1,Associates Degree,1,2,93,4,2,3,4900,2721,0,24,4,1,80,1,13,2,12,9,2,8
0,Travel_Rarely,R&D,Life Sciences,1666,Male,Research Director,Married,0,3,43,1291,15,Associates Degree,1,3,65,2,4,3,17603,3525,1,24,4,1,80,1,14,3,14,10,6,11
0,Travel_Rarely,R&D,Life Sciences,1999,Male,Research Scientist,Married,0,3,41,642,1,Bachelor's Degree,1,4,76,3,1,4,2782,21412,3,22,4,1,80,1,12,3,5,3,1,0
0,Travel_Rarely,R&D,Technical Degree,1546,Male,Research Scientist,Married,0,3,45,950,28,Bachelor's Degree,1,4,97,3,1,4,2132,4585,4,20,4,4,80,1,8,3,5,4,0,3
0,Travel_Rarely,R&D,Medical,1993,Male,Healthcare Representative,Single,0,3,47,1180,25,Bachelor's Degree,1,1,84,3,3,3,8633,13084,2,23,4,2,80,0,25,3,17,14,12,11
0,Travel_Rarely,R&D,Medical,1800,Male,Research Director,Single,0,3,39,1253,10,High School,1,3,65,3,3,3,13464,7914,7,21,4,3,80,0,9,3,4,3,2,2
0,Travel_Rarely,R&D,Medical,1516,Male,Manager,Single,0,5,32,495,10,Bachelor's Degree,1,3,64,3,3,4,11244,21072,2,25,4,2,80,0,10,4,5,2,0,0
0,Travel_Rarely,R&D,Life Sciences,1966,Male,Manufacturing Director,Single,0,1,32,1373,5,Master's Degree,1,4,56,2,2,4,9679,10138,8,24,4,2,80,0,8,3,1,0,0,0
0,Travel_Rarely,R&D,Other,1595,Male,Manager,Single,0,2,42,1059,9,Associates Degree,1,4,93,2,5,4,19613,26362,8,22,4,4,80,0,24,3,1,0,0,1
0,Travel_Rarely,Sales,Marketing,1578,Male,Manager,Married,0,3,55,685,26,Doctoral Degree,1,3,60,2,5,1,19586,23037,1,21,4,3,80,1,36,3,36,6,2,13
0,Travel_Rarely,Sales,Technical Degree,1823,Male,Sales Executive,Married,0,5,34,810,8,Associates Degree,1,4,92,4,2,4,6799,22128,1,21,4,3,80,2,10,3,10,8,4,8
0,Travel_Rarely,Sales,Marketing,1950,Male,Sales Executive,Single,0,3,34,937,1,Bachelor's Degree,1,1,32,3,3,1,9888,6770,1,21,4,1,80,0,14,2,14,8,2,1
0,0n-Travel,R&D,Medical,1775,Female,Manufacturing Director,Married,1,2,53,661,1,Master's Degree,1,1,60,2,4,3,12965,22308,4,20,4,4,80,3,27,2,3,2,0,2
0,0n-Travel,Sales,Life Sciences,1681,Female,Sales Executive,Divorced,1,2,33,530,16,Bachelor's Degree,1,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,3,6,5,1,2
0,Travel_Rarely,R&D,Life Sciences,2017,Female,Research Director,Married,1,2,37,161,10,Bachelor's Degree,1,3,42,4,3,4,13744,15471,1,25,4,1,80,1,16,3,16,11,6,8
0,Travel_Rarely,R&D,Medical,1423,Female,Research Director,Married,1,3,58,1055,1,Bachelor's Degree,1,4,76,3,5,1,19701,22456,3,21,4,3,80,1,32,3,9,8,1,5
0,Travel_Rarely,R&D,Other,1847,Female,Research Scientist,Married,1,2,36,430,2,Master's Degree,1,4,73,3,2,2,6962,19573,4,22,4,4,80,1,15,3,1,0,0,0
0,Travel_Rarely,Sales,Other,2018,Female,Sales Executive,Divorced,1,3,25,1382,8,Associates Degree,1,1,85,3,2,3,4907,13684,0,22,4,2,80,1,6,2,5,3,0,4
0,Travel_Rarely,Sales,Marketing,1835,Female,Sales Representative,Married,1,4,38,723,2,Master's Degree,1,2,77,1,2,1,5405,4244,2,20,4,1,80,2,20,2,4,2,0,3
0,Travel_Rarely,HR,Medical,1550,Male,Manager,Single,1,2,40,898,6,Associates Degree,1,3,38,3,4,4,16437,17381,1,21,4,4,80,0,21,3,21,7,7,7
0,Travel_Rarely,R&D,Life Sciences,2064,Male,Manufacturing Director,Married,1,0,27,155,4,Bachelor's Degree,1,2,87,4,2,2,6142,5174,1,20,4,2,80,1,6,3,6,2,0,3
0,Travel_Rarely,R&D,Medical,1885,Male,Research Scientist,Married,1,2,37,783,7,Master's Degree,1,4,78,3,2,1,4284,13588,5,22,4,3,80,1,16,3,5,3,0,4
0,Travel_Rarely,Sales,Technical Degree,1541,Male,Sales Representative,Married,1,4,34,1440,7,Associates Degree,1,4,55,3,1,4,2308,4944,0,25,4,2,80,1,12,3,11,10,5,7
0,Travel_Rarely,Sales,Life Sciences,1556,Male,Sales Representative,Single,1,3,36,1157,2,Master's Degree,1,3,70,3,1,4,2644,17001,3,21,4,4,80,0,7,2,3,2,1,2
1,Travel_Frequently,HR,Human Resources,1747,Female,Human Resources,Divorced,0,0,30,600,8,Bachelor's Degree,1,3,66,2,1,4,2180,9732,6,11,3,3,80,1,6,2,4,2,1,2
1,Travel_Frequently,HR,Human Resources,1944,Female,Human Resources,Married,0,2,27,1337,22,Bachelor's Degree,1,1,58,2,1,2,2863,19555,1,12,3,1,80,0,1,3,1,0,0,0
1,Travel_Frequently,R&D,Life Sciences,1459,Female,Manufacturing Director,Single,0,2,31,1445,1,Doctoral Degree,1,3,100,4,3,2,7446,8931,1,11,3,1,80,0,10,3,10,8,4,7
1,Travel_Frequently,R&D,Life Sciences,1537,Female,Research Scientist,Single,0,2,31,561,3,Bachelor's Degree,1,4,33,3,1,3,4084,4156,1,12,3,1,80,0,7,1,7,2,7,7
1,Travel_Frequently,Sales,Technical Degree,1487,Female,Sales Executive,Single,0,4,29,115,13,Bachelor's Degree,1,4,51,3,2,4,5765,17485,5,11,3,1,80,0,7,1,5,3,0,0
1,Travel_Frequently,Sales,Life Sciences,1427,Female,Sales Representative,Single,0,3,31,667,1,Master's Degree,1,2,50,1,1,3,1359,16154,1,12,3,2,80,0,1,3,1,0,0,0
1,Travel_Rarely,HR,Technical Degree,1467,Female,Human Resources,Married,0,0,34,1107,9,Master's Degree,1,4,52,3,1,4,2742,3072,1,15,3,4,80,0,2,3,2,2,2,2
1,Travel_Rarely,R&D,Technical Degree,1572,Female,Manufacturing Director,Married,0,4,53,607,2,Doctoral Degree,1,3,78,2,3,4,10169,14618,0,16,3,2,80,1,34,3,33,7,1,9
1,Travel_Rarely,R&D,Life Sciences,1433,Female,Research Scientist,Single,0,3,31,202,8,Bachelor's Degree,1,1,34,2,1,2,1261,22262,1,12,3,3,80,0,1,4,1,0,0,0
1,Travel_Rarely,Sales,Marketing,1752,Female,Sales Representative,Single,0,3,29,428,9,Bachelor's Degree,1,2,52,1,1,1,2760,14630,1,13,3,3,80,0,2,3,2,2,2,2
1,Travel_Frequently,R&D,Life Sciences,1807,Male,Laboratory Technician,Married,0,3,34,234,9,Master's Degree,1,4,93,3,2,1,5346,6208,4,17,3,3,80,1,11,2,7,1,0,7
1,Travel_Frequently,R&D,Medical,1504,Male,Laboratory Technician,Single,0,2,28,289,2,Associates Degree,1,3,38,2,1,1,2561,5355,7,11,3,3,80,0,8,2,0,0,0,0
1,Travel_Frequently,Sales,Life Sciences,2044,Male,Sales Executive,Divorced,0,3,50,878,1,Master's Degree,1,2,94,3,2,3,6728,14255,7,12,3,4,80,2,12,3,6,3,0,1
1,Travel_Frequently,Sales,Life Sciences,1716,Male,Sales Executive,Married,0,3,47,1093,9,Bachelor's Degree,1,3,82,1,4,3,12936,24164,7,11,3,3,80,0,25,1,23,5,14,10
1,Travel_Frequently,Sales,Technical Degree,1486,Male,Sales Representative,Married,0,3,28,1496,1,Bachelor's Degree,1,1,92,3,1,4,2909,15747,3,15,3,4,80,1,5,4,3,2,1,2
1,Travel_Frequently,Sales,Marketing,2023,Male,Sales Representative,Married,0,3,23,638,9,Bachelor's Degree,1,4,33,3,1,1,1790,26956,1,19,3,1,80,1,1,2,1,0,1,0
1,Travel_Frequently,Sales,Technical Degree,1928,Male,Sales Representative,Single,0,3,29,746,24,Bachelor's Degree,1,3,45,4,1,4,1091,10642,1,17,3,4,80,0,1,3,1,0,0,0
1,Travel_Rarely,HR,Human Resources,1842,Male,Human Resources,Married,0,4,31,359,18,Doctoral Degree,1,4,89,4,1,1,2956,21495,0,17,3,3,80,0,2,3,1,0,0,0
1,Travel_Rarely,HR,Human Resources,1714,Male,Human Resources,Married,0,2,24,240,22,High School,1,4,58,1,1,3,1555,11585,1,11,3,3,80,1,1,3,1,0,0,0
1,Travel_Rarely,R&D,Technical Degree,1960,Male,Laboratory Technician,Divorced,0,2,28,1404,17,Bachelor's Degree,1,3,32,2,1,4,2367,18779,5,12,3,1,80,1,6,2,4,1,0,3
1,Travel_Rarely,R&D,Technical Degree,2032,Male,Laboratory Technician,Married,0,4,56,310,7,Associates Degree,1,4,72,3,1,4,2339,3666,8,11,3,4,80,1,14,1,10,9,9,8
1,Travel_Rarely,R&D,Medical,1573,Male,Manufacturing Director,Married,0,2,38,903,2,Bachelor's Degree,1,3,81,3,2,2,4855,7653,4,11,3,1,80,2,7,3,5,2,1,4
1,Travel_Rarely,R&D,Technical Degree,1522,Male,Research Scientist,Single,0,2,29,224,1,Master's Degree,1,1,100,2,1,1,2362,7568,6,13,3,3,80,0,11,1,9,7,0,7
1,Travel_Rarely,R&D,Life Sciences,1907,Male,Laboratory Technician,Single,0,3,56,1162,24,Associates Degree,1,1,97,3,1,4,2587,10261,1,16,3,4,80,0,5,3,4,2,1,0
1,Travel_Rarely,R&D,Life Sciences,1534,Male,Laboratory Technician,Single,0,3,40,676,9,Master's Degree,1,4,86,3,1,1,2018,21831,3,14,3,2,80,0,15,1,5,4,1,0
1,Travel_Rarely,R&D,Medical,1809,Male,Manufacturing Director,Single,0,4,37,370,10,Master's Degree,1,4,58,3,2,1,4213,4992,1,15,3,2,80,0,10,1,10,3,0,8
1,Travel_Rarely,R&D,Life Sciences,1692,Male,Laboratory Technician,Single,0,2,32,1259,2,Master's Degree,1,4,95,3,1,2,1393,24852,1,12,3,1,80,0,1,3,1,0,0,0
1,Travel_Rarely,Sales,Marketing,1457,Male,Sales Executive,Divorced,0,1,46,377,9,Bachelor's Degree,1,1,52,3,3,1,10096,15986,4,11,3,1,80,1,28,4,7,7,4,3
1,Travel_Rarely,Sales,Life Sciences,1439,Male,Sales Representative,Married,0,2,25,383,9,Associates Degree,1,1,68,2,1,1,4400,15182,3,12,3,1,80,0,6,3,3,2,2,2
1,Travel_Rarely,Sales,Medical,1639,Male,Sales Executive,Married,0,3,35,737,10,Bachelor's Degree,1,4,55,2,3,1,10306,21530,9,17,3,3,80,0,15,3,13,12,6,0
1,Travel_Rarely,Sales,Life Sciences,1562,Male,Sales Executive,Married,0,4,30,740,1,Bachelor's Degree,1,2,64,2,2,1,9714,5323,1,11,3,4,80,1,10,3,10,8,6,7
1,Travel_Rarely,Sales,Marketing,1761,Male,Sales Executive,Married,0,2,31,1079,16,Master's Degree,1,1,70,3,3,1,8161,19002,2,13,3,1,80,3,10,3,1,0,0,0
1,Travel_Rarely,Sales,Life Sciences,1734,Male,Sales Executive,Single,0,2,32,964,1,Associates Degree,1,1,34,1,2,2,6735,12147,6,15,3,2,80,0,10,3,0,0,0,0
1,Travel_Rarely,Sales,Marketing,1780,Male,Sales Representative,Single,0,3,21,337,7,High School,1,2,31,3,1,1,2679,4567,1,13,3,2,80,0,1,3,1,0,1,0
1,Travel_Rarely,Sales,Medical,1876,Male,Sales Representative,Single,0,3,30,945,9,Bachelor's Degree,1,2,89,3,1,4,1081,16019,1,13,3,3,80,0,1,2,1,0,0,0
1,Travel_Frequently,R&D,Life Sciences,1939,Female,Research Scientist,Single,1,2,32,238,5,Associates Degree,1,1,47,4,1,3,2432,15318,3,14,3,1,80,0,8,3,4,1,0,3
1,Travel_Frequently,R&D,Other,1421,Female,Healthcare Representative,Single,1,1,29,337,14,High School,1,3,84,3,3,4,7553,22930,0,12,3,1,80,0,9,3,8,7,7,7
1,Travel_Frequently,Sales,Medical,1691,Female,Sales Representative,Married,1,3,48,708,7,Associates Degree,1,4,95,3,1,3,2655,11740,2,11,3,3,80,2,19,3,9,7,7,7
1,Travel_Frequently,Sales,Medical,1624,Female,Sales Representative,Single,1,2,18,544,3,Associates Degree,1,2,70,3,1,4,1569,18420,1,12,3,3,80,0,0,4,0,0,0,0
1,Travel_Rarely,HR,Medical,1818,Female,Human Resources,Married,1,3,26,920,20,Associates Degree,1,4,69,3,1,2,2148,6889,0,11,3,3,80,0,6,3,5,1,1,4
1,Travel_Rarely,R&D,Life Sciences,1569,Female,Laboratory Technician,Divorced,1,2,35,104,2,Bachelor's Degree,1,1,69,3,1,1,2074,26619,1,12,3,4,80,1,1,3,1,0,0,0
1,Travel_Rarely,R&D,Medical,1783,Female,Laboratory Technician,Married,1,6,22,1294,8,High School,1,3,79,3,1,1,2398,15999,1,17,3,3,80,0,1,3,1,0,0,0
1,Travel_Rarely,Sales,Marketing,1933,Female,Sales Executive,Single,1,0,28,1475,13,Associates Degree,1,4,84,3,2,1,9854,23352,3,11,3,4,80,0,6,3,2,0,2,2
1,Travel_Frequently,R&D,Medical,1792,Male,Research Scientist,Divorced,1,2,44,429,1,Associates Degree,1,3,99,3,1,2,2342,11092,1,12,3,3,80,3,6,2,5,3,2,3
1,Travel_Frequently,R&D,Life Sciences,1464,Male,Laboratory Technician,Married,1,2,31,523,2,Bachelor's Degree,1,2,94,3,1,4,3722,21081,6,13,3,3,80,1,7,1,2,2,2,2
